	accession	bias	bitscore	description	cluster_num	domain_exp_num	domain_included_num	domain_obs_num	domain_reported_num	env_num	evalue	id	query_id	overlap_num	region_num
2048	-	0.1	139.2	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	6e-41	AIO01472.1	PK_Tyr_Ser-Thr	0	1
2049	-	0.0	139.2	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	6.1e-41	AIO00297.1	PK_Tyr_Ser-Thr	0	1
2050	-	0.0	138.5	serine/threonine-protein kinase Nek3, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1e-40	AIO00215.1	PK_Tyr_Ser-Thr	0	1
2051	-	0.0	138.3	serine/threonine protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.2e-40	AIO00151.1	PK_Tyr_Ser-Thr	0	1
2052	-	0.0	136.7	SNF1-related protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	3.6e-40	AIO02230.1	PK_Tyr_Ser-Thr	0	1
2053	-	0.0	136.5	protein kinase, putative [Leishmania panamensis]	0	2.2	1	2	2	2	4.2e-40	AIN97073.1	PK_Tyr_Ser-Thr	0	2
2054	-	0.0	136.1	protein kinase, putative [Leishmania panamensis]	0	2.6	1	3	2	3	5.5e-40	AIO01533.1	PK_Tyr_Ser-Thr	0	3
2055	-	0.0	135.9	serine/threonine-protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	6.2e-40	AIN99107.1	PK_Tyr_Ser-Thr	0	1
2056	-	0.0	135.7	serine/threonine kinase, putative [Leishmania panamensis]	0	1.0	1	1	1	1	7e-40	AIN95782.1	PK_Tyr_Ser-Thr	0	1
2057	-	0.0	135.5	serine/threonine kinase-like protein, putative [Leishmania panamensis]	0	1.0	1	1	1	1	8.3e-40	AIN97229.1	PK_Tyr_Ser-Thr	0	1
2058	-	0.0	135.4	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	8.8e-40	AIN96833.1	PK_Tyr_Ser-Thr	0	1
2059	-	0.0	134.5	protein kinase, putative [Leishmania panamensis]	1	2.2	1	1	1	1	1.7e-39	AIN97083.1	PK_Tyr_Ser-Thr	0	1
2060	-	0.0	133.2	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	4.1e-39	AIN97104.1	PK_Tyr_Ser-Thr	0	1
2061	-	0.0	132.5	protein kinase, putative [Leishmania panamensis]	0	1.0	1	1	1	1	6.6e-39	AIN99687.1	PK_Tyr_Ser-Thr	0	1
2062	-	0.0	130.8	mitogen-activated protein kinase kinase 3, putative [Leishmania panamensis]	0	1.2	1	1	1	1	2.2e-38	AIN97044.1	PK_Tyr_Ser-Thr	0	1
2063	-	0.0	128.8	serine/threonine-protein kinase a, putative [Leishmania panamensis]	0	1.1	1	1	1	1	9e-38	AIO01500.1	PK_Tyr_Ser-Thr	0	1
2064	-	0.0	127.9	protein kinase A catalytic subunit [Leishmania panamensis]	0	1.1	1	1	1	1	1.7e-37	AIN97289.1	PK_Tyr_Ser-Thr	0	1
2065	-	0.0	125.2	protein kinase, putative [Leishmania panamensis]	0	1.5	1	1	1	1	1.1e-36	AIN99697.1	PK_Tyr_Ser-Thr	0	1
2066	-	0.0	124.6	cell division related protein kinase 2 [Leishmania panamensis]	0	1.5	1	2	1	2	1.8e-36	AIO02196.1	PK_Tyr_Ser-Thr	0	2
2067	-	0.0	124.2	serine/threonine protein kinase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	2.3e-36	AIO00974.1	PK_Tyr_Ser-Thr	0	1
2068	-	0.0	123.8	mitogen-activated protein kinase, putative [Leishmania panamensis]	1	1.9	1	1	1	1	3e-36	AIO01227.1	PK_Tyr_Ser-Thr	0	1
2069	-	0.0	123.6	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	3.5e-36	AIN99281.1	PK_Tyr_Ser-Thr	0	1
2070	-	0.2	123.5	protein kinase, putative [Leishmania panamensis]	0	1.6	1	2	1	2	3.7e-36	AIO02678.1	PK_Tyr_Ser-Thr	0	2
2071	-	0.1	123.4	protein kinase, putative [Leishmania panamensis]	0	2.2	2	2	2	2	4.1e-36	AIO00432.1	PK_Tyr_Ser-Thr	0	2
2072	-	0.0	123.1	protein kinase, putative [Leishmania panamensis]	1	2.8	1	1	1	1	5.2e-36	AIN95779.1	PK_Tyr_Ser-Thr	0	1
2073	-	0.0	122.8	protein kinase, putative [Leishmania panamensis]	0	2.1	1	2	2	2	6e-36	AIN96706.1	PK_Tyr_Ser-Thr	0	2
2074	-	0.0	122.8	serine/threonine protein kinase, putative [Leishmania panamensis]	0	1.4	1	2	1	2	6.4e-36	AIO02293.1	PK_Tyr_Ser-Thr	0	2
2075	-	0.0	122.3	nima-related protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	9.1e-36	AIO02292.1	PK_Tyr_Ser-Thr	0	1
2076	-	0.0	122.2	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	9.8e-36	AIN97987.1	PK_Tyr_Ser-Thr	0	1
2077	-	0.0	122.1	protein kinase, putative [Leishmania panamensis]	0	2.2	2	2	2	2	1e-35	AIN95225.1	PK_Tyr_Ser-Thr	0	2
2078	-	0.0	122.0	mitogen-activated protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.1e-35	AIO02212.1	PK_Tyr_Ser-Thr	0	1
2079	-	0.0	121.6	mitogen-activated protein kinase kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1.4e-35	AIO00181.1	PK_Tyr_Ser-Thr	0	1
2080	-	0.0	120.8	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	2.5e-35	AIO00197.1	PK_Tyr_Ser-Thr	0	1
2081	-	0.0	120.6	protein kinase, putative [Leishmania panamensis]	0	2.2	2	2	2	2	2.8e-35	AIN95706.1	PK_Tyr_Ser-Thr	0	2
2082	-	0.0	119.5	zinc finger protein kinase-like [Leishmania panamensis]	0	1.2	1	1	1	1	6.5e-35	AIN99812.1	PK_Tyr_Ser-Thr	0	1
2083	-	0.0	118.8	mitogen-activated protein kinase, putative [Leishmania panamensis]	0	1.0	1	1	1	1	1.1e-34	AIN97354.1	PK_Tyr_Ser-Thr	0	1
2084	-	0.0	118.6	NIMA-related kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.2e-34	AIO02122.1	PK_Tyr_Ser-Thr	0	1
2085	-	0.0	118.4	protein kinase [Leishmania panamensis]	0	1.2	1	1	1	1	1.4e-34	AIN95916.1	PK_Tyr_Ser-Thr	0	1
2086	-	0.0	117.6	mitogen activated protein kinase 4, putative [Leishmania panamensis]	0	1.2	1	1	1	1	2.5e-34	AIN97474.1	PK_Tyr_Ser-Thr	0	1
2087	-	0.0	117.5	cell division protein kinase 2 [Leishmania panamensis]	0	1.1	1	1	1	1	2.6e-34	AIN98207.1	PK_Tyr_Ser-Thr	0	1
2088	-	0.0	117.2	protein kinase A catalytic subunit isoform 1 [Leishmania panamensis]	0	1.1	1	1	1	1	3.2e-34	AIO02010.1	PK_Tyr_Ser-Thr	0	1
2089	-	0.0	115.9	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	7.8e-34	AIN99366.1	PK_Tyr_Ser-Thr	0	1
2090	-	0.0	114.8	protein kinase, putative [Leishmania panamensis]	0	2.4	2	3	2	3	1.7e-33	AIN99070.1	PK_Tyr_Ser-Thr	0	3
2091	-	0.0	114.7	serine/threonine-protein kinase, putative [Leishmania panamensis]	0	2.9	2	3	3	3	1.8e-33	AIO00087.1	PK_Tyr_Ser-Thr	0	3
2092	-	0.0	114.0	serine/threonine protein kinase-like protein [Leishmania panamensis]	0	4.2	3	4	4	4	3e-33	AIN95365.1	PK_Tyr_Ser-Thr	0	4
2093	-	0.0	113.2	protein kinase, putative [Leishmania panamensis]	0	2.1	2	2	2	2	5.4e-33	AIN95675.1	PK_Tyr_Ser-Thr	0	2
2094	-	0.0	112.4	serine/threonine protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	9e-33	AIN98366.1	PK_Tyr_Ser-Thr	0	1
2095	-	0.0	112.1	mitogen-activated protein kinase-like protein [Leishmania panamensis]	0	1.4	1	1	1	1	1.2e-32	AIO02231.1	PK_Tyr_Ser-Thr	0	1
2096	-	0.0	110.1	mitogen activated kinase-like protein [Leishmania panamensis]	1	2.0	1	1	1	1	4.5e-32	AIO02514.1	PK_Tyr_Ser-Thr	0	1
2097	-	0.0	110.1	protein kinase, putative [Leishmania panamensis]	0	1.6	1	2	1	2	4.8e-32	AIN95705.1	PK_Tyr_Ser-Thr	0	2
2098	-	0.0	110.1	mitogen activated protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	4.8e-32	AIO01438.1	PK_Tyr_Ser-Thr	0	1
2099	-	0.0	109.3	rac serine-threonine kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	8e-32	AIO00320.1	PK_Tyr_Ser-Thr	0	1
2100	-	0.0	109.3	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	8.1e-32	AIN95495.1	PK_Tyr_Ser-Thr	0	1
2101	-	0.0	109.2	protein kinase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	8.7e-32	AIN98006.1	PK_Tyr_Ser-Thr	0	1
2102	-	0.0	108.0	protein kinase, putative [Leishmania panamensis]	0	2.3	2	2	2	2	2e-31	AIN95620.1	PK_Tyr_Ser-Thr	0	2
2103	-	0.0	108.0	protein kinase, putative [Leishmania panamensis]	1	1.4	1	1	1	1	2.1e-31	AIN97670.1	PK_Tyr_Ser-Thr	0	1
2104	-	0.0	107.9	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	2.3e-31	AIN95201.1	PK_Tyr_Ser-Thr	0	1
2105	-	0.0	107.4	protein kinase, putative [Leishmania panamensis]	0	1.6	1	1	1	1	3.1e-31	AIO02009.1	PK_Tyr_Ser-Thr	0	1
2106	-	0.1	107.3	mitogen activated protein kinase, putative [Leishmania panamensis]	1	1.8	1	1	1	1	3.3e-31	AIN97357.1	PK_Tyr_Ser-Thr	0	1
2107	-	0.0	107.2	mitogen-activated protein kinase kinase 5, putative [Leishmania panamensis]	0	1.2	1	1	1	1	3.6e-31	AIO02226.1	PK_Tyr_Ser-Thr	0	1
2108	-	0.0	107.1	serine/threonine protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	3.8e-31	AIN98098.1	PK_Tyr_Ser-Thr	0	1
2109	-	0.0	106.9	protein kinase, putative [Leishmania panamensis]	1	1.9	1	1	1	1	4.5e-31	AIO01076.1	PK_Tyr_Ser-Thr	0	1
2110	-	0.0	105.2	mitogen-activated protein kinase, putative [Leishmania panamensis]	1	1.8	1	1	1	1	1.4e-30	AIO02103.1	PK_Tyr_Ser-Thr	0	1
2111	-	0.0	105.1	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.6e-30	AIN99021.1	PK_Tyr_Ser-Thr	0	1
2112	-	0.0	104.5	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	2.4e-30	AIN99629.1	PK_Tyr_Ser-Thr	0	1
2113	-	0.6	103.5	protein kinase, putative [Leishmania panamensis]	0	3.0	2	3	3	3	4.8e-30	AIN98111.1	PK_Tyr_Ser-Thr	0	3
2114	-	0.0	101.6	protein kinase, putative [Leishmania panamensis]	0	1.4	1	2	1	2	1.8e-29	AIN95254.1	PK_Tyr_Ser-Thr	0	2
2115	-	0.0	101.3	protein kinase, putative [Leishmania panamensis]	0	3.1	2	3	3	3	2.3e-29	AIN96969.1	PK_Tyr_Ser-Thr	0	3
2116	-	0.0	101.1	dual specificity protein phosphatase, putative [Leishmania panamensis]	1	2.6	2	2	2	2	2.5e-29	AIN97681.1	PK_Tyr_Ser-Thr	0	2
2117	-	0.1	100.8	protein kinase, putative [Leishmania panamensis]	1	2.1	2	2	2	2	3.2e-29	AIN95454.1	PK_Tyr_Ser-Thr	1	1
2118	-	0.0	100.7	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	3.4e-29	AIN99390.1	PK_Tyr_Ser-Thr	0	1
2119	-	0.0	100.1	mitogen-activated protein kinase, putative [Leishmania panamensis]	0	1.5	1	1	1	1	5.1e-29	AIN96087.1	PK_Tyr_Ser-Thr	0	1
2120	-	0.0	99.8	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	6.6e-29	AIN99361.1	PK_Tyr_Ser-Thr	0	1
2121	-	0.0	99.6	protein kinase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	7.6e-29	AIO00971.1	PK_Tyr_Ser-Thr	0	1
2122	-	0.0	98.3	serine/threonine protein kinase, putative [Leishmania panamensis]	0	1.5	1	2	1	2	1.9e-28	AIO00856.1	PK_Tyr_Ser-Thr	0	2
2123	-	0.0	98.2	mitogen-activated protein kinase 3, putative [Leishmania panamensis]	1	2.0	1	1	1	1	2e-28	AIN96114.1	PK_Tyr_Ser-Thr	0	1
2124	-	0.6	97.8	protein kinase, putative [Leishmania panamensis]	0	3.0	2	3	3	3	2.6e-28	AIO01440.1	PK_Tyr_Ser-Thr	0	3
2125	-	0.0	96.5	protein kinase, putative [Leishmania panamensis]	0	3.2	2	3	3	3	6.6e-28	AIN96221.1	PK_Tyr_Ser-Thr	0	3
2126	-	0.0	95.7	protein kinase, putative [Leishmania panamensis]	1	1.5	1	1	1	1	1.1e-27	AIN98802.1	PK_Tyr_Ser-Thr	0	1
2127	-	0.0	95.0	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.9e-27	AIO00902.1	PK_Tyr_Ser-Thr	0	1
2128	-	0.0	94.4	hypothetical protein LPMP_210980 [Leishmania panamensis]	1	2.7	2	2	2	2	2.9e-27	AIN98178.1	PK_Tyr_Ser-Thr	0	1
2129	-	0.0	94.4	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	3e-27	AIN99947.1	PK_Tyr_Ser-Thr	0	1
2130	-	0.1	94.2	mitogen-activated protein kinase, putative [Leishmania panamensis]	1	3.1	2	2	2	2	3.4e-27	AIO01509.1	PK_Tyr_Ser-Thr	0	2
2131	-	0.0	94.2	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	3.4e-27	AIN99437.1	PK_Tyr_Ser-Thr	0	1
2132	-	0.0	93.5	protein kinase, putative [Leishmania panamensis]	1	2.0	1	1	1	1	5.6e-27	AIN98656.1	PK_Tyr_Ser-Thr	0	1
2133	-	0.0	93.2	mitogen-activated protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	6.5e-27	AIO00273.1	PK_Tyr_Ser-Thr	0	1
2134	-	0.0	91.3	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	2.6e-26	AIN96207.1	PK_Tyr_Ser-Thr	0	1
2135	-	0.0	91.1	protein kinase, putative [Leishmania panamensis]	1	1.6	1	1	1	1	3e-26	AIN96874.1	PK_Tyr_Ser-Thr	0	1
2136	-	0.0	90.7	protein kinase, putative [Leishmania panamensis]	0	2.2	1	2	2	2	3.9e-26	AIO01844.1	PK_Tyr_Ser-Thr	0	2
2137	-	0.0	90.6	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	4.3e-26	AIN99354.1	PK_Tyr_Ser-Thr	0	1
2138	-	0.0	89.1	mitogen activated protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	1.2e-25	AIO02792.1	PK_Tyr_Ser-Thr	0	1
2139	-	0.0	87.9	protein kinase, putative [Leishmania panamensis]	0	2.3	1	2	2	2	2.7e-25	AIN97677.1	PK_Tyr_Ser-Thr	0	2
2140	-	0.0	87.7	protein kinase, putative [Leishmania panamensis]	0	2.1	2	2	2	2	3.2e-25	AIN97353.1	PK_Tyr_Ser-Thr	0	2
2141	-	0.0	86.5	protein kinase, putative [Leishmania panamensis]	1	1.3	1	1	1	1	7.4e-25	AIN99628.1	PK_Tyr_Ser-Thr	0	1
2142	-	0.4	84.7	protein kinase, putative [Leishmania panamensis]	0	3.2	2	3	3	3	2.7e-24	AIO01671.1	PK_Tyr_Ser-Thr	0	3
2143	-	0.2	84.3	protein kinase, putative [Leishmania panamensis]	0	3.3	2	3	3	3	3.4e-24	AIN98169.1	PK_Tyr_Ser-Thr	0	3
2144	-	0.0	84.0	glycogen synthase kinase 3, putative [Leishmania panamensis]	0	1.2	1	1	1	1	4.3e-24	AIN97207.1	PK_Tyr_Ser-Thr	0	1
2145	-	0.0	83.8	protein kinase, putative [Leishmania panamensis]	1	1.8	1	2	1	2	5.1e-24	AIN96958.1	PK_Tyr_Ser-Thr	0	2
2146	-	0.0	82.0	serine/threonine-protein kinase, putative [Leishmania panamensis]	0	3.2	3	3	3	3	1.8e-23	AIN95308.1	PK_Tyr_Ser-Thr	0	3
2147	-	0.0	81.9	protein kinase, putative [Leishmania panamensis]	0	1.1	1	1	1	1	1.9e-23	AIN99121.1	PK_Tyr_Ser-Thr	0	1
2148	-	0.0	81.7	protein kinase, putative [Leishmania panamensis]	0	2.2	2	2	2	2	2.2e-23	AIO00338.1	PK_Tyr_Ser-Thr	0	2
2149	-	0.1	80.3	protein kinase, putative [Leishmania panamensis]	1	1.9	1	1	1	1	5.9e-23	AIO01722.1	PK_Tyr_Ser-Thr	0	1
2150	-	0.0	80.0	protein kinase-like protein [Leishmania panamensis]	1	2.4	1	2	2	2	7.2e-23	AIN99573.1	PK_Tyr_Ser-Thr	0	2
2151	-	0.0	79.6	protein kinase, putative [Leishmania panamensis]	1	2.9	2	3	2	3	9.6e-23	AIN95760.1	PK_Tyr_Ser-Thr	0	3
2152	-	0.0	79.4	protein kinase, putative [Leishmania panamensis]	0	1.0	1	1	1	1	1.1e-22	AIN97520.1	PK_Tyr_Ser-Thr	0	1
2153	-	0.0	78.8	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.6e-22	AIO01482.1	PK_Tyr_Ser-Thr	0	1
2154	-	0.0	77.9	mitogen-activated protein kinase, putative [Leishmania panamensis]	0	2.2	1	2	2	2	3.2e-22	AIN99693.1	PK_Tyr_Ser-Thr	0	2
2155	-	0.0	77.4	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	4.6e-22	AIN99845.1	PK_Tyr_Ser-Thr	0	1
2156	-	0.0	76.0	protein kinase, putative [Leishmania panamensis]	0	2.2	1	2	2	2	1.1e-21	AIO02015.1	PK_Tyr_Ser-Thr	0	2
2157	-	0.0	74.9	mitogen-activated protein kinase 7, putative [Leishmania panamensis]	0	2.6	2	3	2	3	2.5e-21	AIN96578.1	PK_Tyr_Ser-Thr	0	3
2158	-	0.0	74.7	protein kinase-like protein [Leishmania panamensis]	0	3.0	2	3	3	3	3e-21	AIN99986.1	PK_Tyr_Ser-Thr	0	3
2159	-	0.0	74.2	casein kinase II, alpha chain, putative [Leishmania panamensis]	0	1.2	1	1	1	1	4.2e-21	AIN95207.1	PK_Tyr_Ser-Thr	0	1
2160	-	0.0	73.8	protein kinase, putative [Leishmania panamensis]	0	2.8	2	3	3	3	5.6e-21	AIO00737.1	PK_Tyr_Ser-Thr	0	3
2161	-	0.0	73.1	protein kinase, putative [Leishmania panamensis]	1	2.9	1	3	2	3	9.3e-21	AIN98341.1	PK_Tyr_Ser-Thr	0	3
2162	-	0.0	70.2	protein kinase, putative [Leishmania panamensis]	0	2.1	2	2	2	2	6.9e-20	AIN96343.1	PK_Tyr_Ser-Thr	0	2
2163	-	0.0	69.6	serine/threonine-protein kinase, putative [Leishmania panamensis]	0	2.2	2	2	2	2	1.1e-19	AIN97589.1	PK_Tyr_Ser-Thr	0	2
2164	-	0.0	67.1	protein kinase-like protein [Leishmania panamensis]	0	1.3	1	1	1	1	6.2e-19	AIO01798.1	PK_Tyr_Ser-Thr	0	1
2165	-	0.0	66.7	protein kinase, putative [Leishmania panamensis]	0	2.4	2	2	2	2	8.2e-19	AIN97477.1	PK_Tyr_Ser-Thr	0	2
2166	-	0.1	66.7	protein kinase, putative [Leishmania panamensis]	1	2.1	1	2	2	2	8.2e-19	AIN95946.1	PK_Tyr_Ser-Thr	0	2
2167	-	0.0	66.4	casein kinase II, putative [Leishmania panamensis]	0	1.2	1	1	1	1	9.9e-19	AIO01784.1	PK_Tyr_Ser-Thr	0	1
2168	-	0.0	66.0	protein kinase, putative [Leishmania panamensis]	1	2.5	2	2	2	2	1.4e-18	AIN95714.1	PK_Tyr_Ser-Thr	0	2
2169	-	0.0	63.9	mitogen-activated protein kinase 5, putative [Leishmania panamensis]	1	1.3	1	1	1	1	5.9e-18	AIO00509.1	PK_Tyr_Ser-Thr	0	1
2170	-	0.3	62.2	protein kinase, putative [Leishmania panamensis]	0	1.4	1	1	1	1	1.9e-17	AIO00995.1	PK_Tyr_Ser-Thr	0	1
2171	-	0.0	61.4	protein kinase, putative [Leishmania panamensis]	0	2.1	1	2	2	2	3.3e-17	AIN96683.1	PK_Tyr_Ser-Thr	0	2
2172	-	0.0	60.7	protein kinase, putative [Leishmania panamensis]	0	3.3	3	3	3	3	5.7e-17	AIN95863.1	PK_Tyr_Ser-Thr	0	3
2173	-	0.0	60.6	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	6.1e-17	AIN95958.1	PK_Tyr_Ser-Thr	0	1
2174	-	0.1	60.4	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	6.9e-17	AIN95439.1	PK_Tyr_Ser-Thr	0	1
2175	-	0.0	59.9	protein kinase, putative [Leishmania panamensis]	1	2.7	1	1	1	1	9.5e-17	AIN96496.1	PK_Tyr_Ser-Thr	0	1
2176	-	0.0	59.6	protein kinase, putative [Leishmania panamensis]	0	3.2	2	3	3	3	1.2e-16	AIO00381.1	PK_Tyr_Ser-Thr	0	3
2177	-	0.3	59.4	protein kinase, putative [Leishmania panamensis]	1	3.1	2	2	2	2	1.4e-16	AIN96201.1	PK_Tyr_Ser-Thr	0	2
2178	-	0.0	59.2	protein kinase-like protein [Leishmania panamensis]	0	1.2	1	1	1	1	1.6e-16	AIN99556.1	PK_Tyr_Ser-Thr	0	1
2179	-	0.0	58.3	protein kinase-like protein [Leishmania panamensis]	0	2.2	2	2	2	2	3e-16	AIO02570.1	PK_Tyr_Ser-Thr	0	2
2180	-	0.0	57.3	protein kinase, putative [Leishmania panamensis]	1	2.2	1	1	1	1	6.1e-16	AIO01928.1	PK_Tyr_Ser-Thr	0	1
2181	-	0.0	57.2	protein kinase, putative [Leishmania panamensis]	1	1.5	1	1	1	1	6.6e-16	AIO00165.1	PK_Tyr_Ser-Thr	0	1
2182	-	0.0	56.3	serine/threonine protein kinase, putative [Leishmania panamensis]	1	1.5	1	1	1	1	1.2e-15	AIO00220.1	PK_Tyr_Ser-Thr	0	1
2183	-	0.0	55.2	casein kinase I, putative [Leishmania panamensis]	0	1.1	1	1	1	1	2.7e-15	AIO01717.1	PK_Tyr_Ser-Thr	0	1
2184	-	0.0	55.1	kinase-like protein [Leishmania panamensis]	1	1.4	1	1	1	1	2.8e-15	AIN98043.1	PK_Tyr_Ser-Thr	0	1
2185	-	0.0	55.0	serine/threonine-protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	2.9e-15	AIN96742.1	PK_Tyr_Ser-Thr	0	1
2186	-	0.0	54.9	protein kinase, putative [Leishmania panamensis]	0	2.3	1	2	2	2	3.3e-15	AIN97398.1	PK_Tyr_Ser-Thr	0	2
2187	-	0.0	54.7	serine-threonine protein kinase-like protein [Leishmania panamensis]	0	4.1	1	4	4	4	3.7e-15	AIN95386.1	PK_Tyr_Ser-Thr	0	4
2188	-	0.0	51.8	protein kinase, putative [Leishmania panamensis]	1	2.6	1	2	2	2	2.8e-14	AIN96249.1	PK_Tyr_Ser-Thr	0	2
2189	-	0.0	51.3	protein kinase-like protein, partial [Leishmania panamensis]	1	2.2	2	2	2	2	4.1e-14	AIO00761.1	PK_Tyr_Ser-Thr	1	1
2190	-	0.0	51.3	protein kinase, putative [Leishmania panamensis]	1	2.8	1	2	2	2	4.2e-14	AIN95267.1	PK_Tyr_Ser-Thr	0	2
2191	-	0.0	50.8	serine/threonine-protein kinase-like protein [Leishmania panamensis]	0	2.1	2	2	2	2	5.9e-14	AIN98100.1	PK_Tyr_Ser-Thr	0	2
2192	-	0.0	49.8	casein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.2e-13	AIO01718.1	PK_Tyr_Ser-Thr	0	1
2193	-	0.0	47.9	casein kinase I, putative [Leishmania panamensis]	0	2.1	2	2	2	2	4.3e-13	AIN99027.1	PK_Tyr_Ser-Thr	0	2
2194	-	0.0	47.5	casein kinase 1 isoform 2, putative [Leishmania panamensis]	0	1.2	1	1	1	1	6e-13	AIO00567.1	PK_Tyr_Ser-Thr	0	1
2195	-	0.0	47.3	protein kinase, putative [Leishmania panamensis]	1	1.8	1	1	1	1	7e-13	AIN98698.1	PK_Tyr_Ser-Thr	0	1
2196	-	0.0	46.9	protein kinase, putative [Leishmania panamensis]	0	2.2	2	2	2	2	8.8e-13	AIN96660.1	PK_Tyr_Ser-Thr	0	2
2197	-	0.0	46.4	protein kinase, putative [Leishmania panamensis]	0	2.5	2	2	2	2	1.3e-12	AIN99209.1	PK_Tyr_Ser-Thr	0	2
2198	-	0.0	46.0	protein kinase-like protein [Leishmania panamensis]	1	1.9	1	1	1	1	1.7e-12	AIO00763.1	PK_Tyr_Ser-Thr	0	1
2199	-	0.0	45.2	protein kinase, putative [Leishmania panamensis]	0	2.6	1	2	2	2	2.9e-12	AIO02406.1	PK_Tyr_Ser-Thr	0	2
2200	-	0.0	40.9	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	5.9e-11	AIN96799.1	PK_Tyr_Ser-Thr	0	1
2201	-	0.0	40.0	protein kinase, putative [Leishmania panamensis]	0	1.3	1	1	1	1	1.1e-10	AIN98273.1	PK_Tyr_Ser-Thr	0	1
2202	-	0.0	39.8	casein kinase I-like protein [Leishmania panamensis]	1	2.1	1	1	1	1	1.3e-10	AIN99554.1	PK_Tyr_Ser-Thr	0	1
2203	-	0.0	39.3	serine/threonine-protein kinase, putative [Leishmania panamensis]	0	2.4	2	2	2	2	1.9e-10	AIO00576.1	PK_Tyr_Ser-Thr	0	2
2204	-	0.1	33.8	protein kinase, putative [Leishmania panamensis]	0	2.7	2	3	2	3	8.8e-09	AIN97376.1	PK_Tyr_Ser-Thr	0	3
2205	-	0.0	33.4	protein kinase, putative [Leishmania panamensis]	1	2.1	1	1	1	1	1.1e-08	AIN98400.1	PK_Tyr_Ser-Thr	0	1
2206	-	0.0	32.1	protein kinase, putative [Leishmania panamensis]	1	2.5	1	1	1	1	3e-08	AIO00400.1	PK_Tyr_Ser-Thr	0	1
2207	-	0.4	30.3	hypothetical protein LPMP_262020 [Leishmania panamensis]	0	3.0	1	3	3	3	1e-07	AIN99314.1	PK_Tyr_Ser-Thr	0	3
2208	-	0.0	29.7	protein kinase, putative [Leishmania panamensis]	0	2.3	2	2	2	2	1.6e-07	AIN95862.1	PK_Tyr_Ser-Thr	0	2
2209	-	0.0	29.2	protein kinase, putative [Leishmania panamensis]	1	1.6	1	1	1	1	2.3e-07	AIN97490.1	PK_Tyr_Ser-Thr	0	1
2210	-	0.0	26.4	protein kinase, putative [Leishmania panamensis]	0	2.3	1	2	2	2	1.6e-06	AIO02754.1	PK_Tyr_Ser-Thr	0	2
2211	-	0.0	26.3	protein kinase, putative [Leishmania panamensis]	0	1.2	1	1	1	1	1.7e-06	AIO01023.1	PK_Tyr_Ser-Thr	0	1
2212	-	0.0	26.1	protein kinase, putative [Leishmania panamensis]	0	3.1	1	3	3	3	1.9e-06	AIN99025.1	PK_Tyr_Ser-Thr	0	3
